pse_pssm0,pse_pssm1,pse_pssm2,pse_pssm3,pse_pssm4,pse_pssm5,pse_pssm6,pse_pssm7,pse_pssm8,pse_pssm9,pse_pssm10,pse_pssm11,pse_pssm12,pse_pssm13,pse_pssm14,pse_pssm15,pse_pssm16,pse_pssm17,pse_pssm18,pse_pssm19,pse_pssm20,pse_pssm21,pse_pssm22,pse_pssm23,pse_pssm24,pse_pssm25,pse_pssm26,pse_pssm27,pse_pssm28,pse_pssm29,pse_pssm30,pse_pssm31,pse_pssm32,pse_pssm33,pse_pssm34,pse_pssm35,pse_pssm36,pse_pssm37,pse_pssm38,pse_pssm39
0.309393875,0.023052598,0.226500776,0.115504881,-0.419642607,0.25557654,0.387579269,-0.242234747,0.10827023,-0.029453851,-0.172525637,0.28584828,0.187843314,-0.287860369,-0.427587544,0.304082981,0.17452216,-0.614875248,-0.170390775,-0.013604126,1.264829056,1.511158883,1.675970643,2.02026499,2.586469665,1.077061458,1.967727545,1.741404959,1.761532149,1.990113688,1.612637635,1.912849882,1.549711172,1.843766183,1.882705538,0.8814968,0.689565583,4.191146683,1.416682238,1.450796492
0.365041043,0.006173193,0.14706172,0.004910081,-0.506068706,0.257318765,0.331914794,-0.217071067,-0.038735343,0.07812012,-0.034009066,0.337671306,0.1353127,-0.348444302,-0.310318076,0.315699447,0.259447523,-0.626789191,-0.219296024,0.062061083,1.175685292,1.290685771,1.244152022,1.840354974,2.230079519,1.087485358,1.768020687,2.273556536,1.049568302,2.411582148,2.254658257,1.71864743,1.116097833,1.735812355,1.559711413,0.87323321,0.810549053,2.640340363,1.414106329,1.906288489
0.204275598,0.087717467,0.098422773,0.003418719,-0.229203007,0.20316544,0.177763159,-0.230250167,0.101296253,-0.05861479,-0.183484476,0.262317522,0.272877161,-0.220952143,-0.251301155,0.253408859,0.204405044,-0.503941607,-0.111377197,-0.07994345,0.948053399,1.526710619,1.327843517,1.749350455,2.601000055,1.204142625,1.597577269,1.954500982,1.787524418,1.615490099,1.564247686,1.295145558,1.452387325,1.826955637,1.968165299,0.958557598,0.826230166,3.948465995,1.199645495,1.222907441
0.218154446,0.439464037,0.147450319,0.133173253,-0.679203568,0.352830174,0.423974044,-0.243261902,-0.000517715,-0.112354096,-0.163987437,0.429612855,0.036253017,-0.44154402,-0.261404484,0.419797246,0.348253089,-0.781669138,-0.274011112,0.008990993,0.871392727,2.332593479,1.309638679,2.095773119,2.419956215,1.049037922,2.051512801,1.456610475,1.28135234,2.29569176,1.843626115,1.399918337,1.194512744,1.872092652,2.294557886,1.034171692,0.85628837,2.648806274,1.405057496,1.926294861
0.440946789,0.23678022,0.154361814,0.169469053,-0.73722173,0.310133438,0.523220558,-0.244516491,-0.126762412,-0.006434109,-0.254712688,0.653090712,0.019010903,-0.429873008,-0.275270793,0.381688445,0.445940519,-0.989937204,-0.443197237,0.17328322,1.124894476,1.80582186,1.474113004,2.223222137,0.845372489,0.96149808,2.260961303,2.429075517,0.897501728,2.035347206,1.898047763,2.207067313,1.411297299,2.454060719,2.279838069,1.01892344,1.169253193,1.403448861,0.769491755,1.7997481
0.163264004,0.155402794,0.154774826,0.072061797,-0.214601732,0.221790056,0.287792202,-0.359431187,0.117223875,-0.025415142,-0.010110458,0.259608927,0.117896849,-0.205314321,-0.303088322,0.327641008,0.193228346,-0.728858054,-0.158043778,-0.06582169,1.028477821,1.644463783,1.413080356,2.006945209,1.680586723,1.091521268,1.900636042,1.834066752,1.423062349,2.283379109,2.484490003,1.433736673,1.564490057,2.031194915,1.969938816,1.065847027,0.991298423,2.687951456,1.468320659,1.564104542
0.451028009,-0.012767212,0.128968752,0.106133587,-0.713943087,0.431490234,0.343038607,0.112480897,-0.341349061,-0.009600995,0.011715276,0.388515298,0.531869305,-0.331014786,-0.119027951,0.267263725,0.175666895,-0.995359386,-0.466941034,0.041832927,1.011789833,0.869006004,1.562586452,2.663479282,1.077341267,1.338772154,2.263722968,2.788671086,0.777954441,2.443632846,2.428805887,1.626822263,2.783595104,2.129188657,2.697401147,0.689958881,0.820565723,0.509782733,0.624019514,1.790164911
0.268095372,0.180725475,0.191439875,0.081065679,-0.599199511,0.429735142,0.294876243,-0.382148492,0.203499776,-0.116900079,-0.240902571,0.142574095,0.072422413,-0.286152314,0.14696118,0.29176396,0.255204198,-0.754750175,-0.07042555,-0.107884717,0.976213695,1.60521932,1.349836895,1.779159841,1.840772324,1.079234232,1.357561651,1.731289502,1.691383892,1.828917489,1.84129418,1.076307412,1.15641059,2.015920672,2.2345209,0.932617108,0.810604055,3.379092071,1.601165232,1.304048065
0.04381728,0.165333723,0.100117646,0.071274952,-0.33944723,0.104934068,0.202614712,-0.410439094,0.216186316,-0.001719394,-0.237784957,0.19548315,0.262813908,-0.194931154,-0.007412454,0.115640609,0.131202445,-0.337540321,0.043859259,-0.124003464,1.093223625,1.693587666,1.37561854,1.808234285,1.980524501,0.88733996,1.483541832,2.192937988,1.395520004,2.008355514,1.822236153,1.308977527,1.441465133,1.56826877,2.680720707,1.003038838,0.825695443,3.91338057,1.289298332,1.672927421
0.055311227,0.347015998,-0.148216953,-0.03087566,0.068821813,0.040818363,0.024145529,-0.303892747,0.444327013,-0.183648873,-0.314738838,0.090244682,0.168253258,-0.128512999,-0.127216513,-0.070441131,0.072968995,0.290492208,-0.114131871,-0.180723498,0.85051869,1.717104068,1.174042109,1.792488126,2.5611318,0.93527254,1.597124628,2.2778744,1.843420721,1.778351038,1.824812691,1.321987444,1.186982024,2.087853731,2.579193494,0.741235157,0.817563969,4.312343718,1.496409013,1.321930635
