pse_pssm0,pse_pssm1,pse_pssm2,pse_pssm3,pse_pssm4,pse_pssm5,pse_pssm6,pse_pssm7,pse_pssm8,pse_pssm9,pse_pssm10,pse_pssm11,pse_pssm12,pse_pssm13,pse_pssm14,pse_pssm15,pse_pssm16,pse_pssm17,pse_pssm18,pse_pssm19,pse_pssm20,pse_pssm21,pse_pssm22,pse_pssm23,pse_pssm24,pse_pssm25,pse_pssm26,pse_pssm27,pse_pssm28,pse_pssm29,pse_pssm30,pse_pssm31,pse_pssm32,pse_pssm33,pse_pssm34,pse_pssm35,pse_pssm36,pse_pssm37,pse_pssm38,pse_pssm39
0.159732543,0.838457218,0.098439255,-0.272374059,-0.514495736,0.685055183,0.414774647,-0.589217174,0.160417804,-0.317363741,-0.179644495,0.841772731,0.029688152,-0.428654649,-0.345109227,0.321430922,0.354628015,-0.838407079,-0.247495968,-0.171634342,0.824240442,2.657480825,1.634641698,1.051586774,0.706149266,2.346332767,1.94758716,0.69484035,0.702829577,2.097561931,2.477434445,1.853710708,0.970436171,2.100380632,1.762056328,0.877514823,1.23406471,1.885981385,1.306237659,1.563650524
0.670295545,0.409379679,-0.122316134,-0.042552749,-0.489266753,0.27630441,0.437801437,-0.21760299,-0.308443499,0.075421701,-0.056650868,0.587769064,0.12413886,-0.466302514,-0.429447587,0.33210156,0.28014648,-0.984074285,-0.290278246,0.213576889,2.68319041,2.585534949,0.738503843,2.330018094,1.222146984,0.930122068,2.898643797,1.870449499,1.039687603,3.058892679,2.63603337,2.411252553,1.605694352,1.714705687,1.213599068,0.945024297,1.078294538,0.582652784,1.59039458,2.347892414
0.061034651,0.123918918,0.166694671,-0.04868356,-0.496832815,0.218734725,0.168574558,-0.36823141,-0.012072279,0.040880713,0.001830728,0.443888233,0.18011334,-0.049937764,-0.349749364,0.216704268,0.177201451,-0.620426783,0.150064582,-0.003706861,0.933628636,1.895874661,1.932830232,2.367110671,1.655687727,1.227275903,1.724890021,1.571272299,1.297374533,2.245539247,1.996031876,2.82821548,1.492292344,3.614211097,1.667055795,1.161770254,0.754353936,2.412156638,3.180699055,1.460065763
0.359145503,0.273902197,0.12133437,0.127401871,-0.606265178,0.431153298,0.33809297,-0.002099849,-0.081654186,-0.140417672,-0.230355803,0.451297481,0.035710269,-0.478241532,-0.166042599,0.376512158,0.226339928,-0.773091407,-0.280529658,0.017807838,1.315905411,2.639496891,1.013381299,2.442876415,0.857347525,1.693107969,1.553340342,3.026059942,0.895474219,2.395220022,1.775146067,2.734307288,1.052829518,1.496647559,2.018353472,0.629241412,0.64640787,1.710170267,1.109119577,1.979453836
0.155316931,0.15061566,0.007486915,-0.280829457,-0.176698644,0.274273547,-0.02647478,-0.399933563,0.278964888,0.071973006,0.016365999,0.159751445,0.204642857,-0.197724713,-0.291699688,0.195913464,0.347560048,-0.43379384,-0.109470364,0.053760289,1.006941773,1.830775221,1.360122391,1.876905421,1.33929804,1.683771951,1.930954285,2.507412194,2.173746379,2.124943878,1.611004933,1.69260071,1.394926991,2.593953996,2.770518131,1.027650541,1.352215673,2.564677941,1.769806208,1.643492454
0.269838114,0.146235024,0.152117194,0.055802244,-0.11339083,0.366461636,0.275092512,-0.084652792,-0.002005528,-0.163023779,-0.10738531,0.319349893,0.1040305,-0.347730537,-0.386715915,0.248376232,0.208288806,-0.723799444,-0.156662715,-0.060225303,1.193972583,1.226020293,1.726941723,2.334965194,2.590515014,1.20444261,1.658582435,3.171496845,1.594325031,1.929596578,2.302205375,1.941678849,1.721123525,2.901535279,1.613427489,0.812287964,0.775326671,2.116030818,2.168946259,1.55144076
0.081659292,0.391047638,0.101667416,0.119790861,-0.384696154,0.271849366,0.463502685,-0.421191085,0.053692788,-0.206541098,-0.071706812,0.578236185,0.026863937,-0.273372259,-0.118293226,0.221216348,0.117682111,-0.707506614,-0.104239843,-0.139661536,0.67433999,1.804965347,1.358679289,2.297917325,3.457576594,1.015348382,2.233404965,1.276099249,1.77998337,1.761705383,2.226228461,1.700905393,1.447276694,2.233725177,2.227324572,1.052331276,0.713281796,2.210815956,2.068169564,1.526238876
0.270207322,0.160237528,0.37353417,0.061791793,-0.623753182,0.185974818,0.244294081,-0.378219541,-0.02219252,-0.018140862,-0.002453385,0.407883674,0.173009449,-0.323616459,-0.252110635,0.379029168,0.301764244,-0.753203721,-0.22581054,0.041774597,1.02754221,2.018992855,3.206516981,1.989759247,0.975396243,0.686434961,1.482355691,1.069659925,1.137557327,2.248978567,3.140499675,1.854861189,1.776498094,3.368960689,2.117929206,1.349695062,1.216709751,1.768946829,1.661974019,1.385926343
0.458827184,0.092033027,0.014187606,-0.095322596,-0.292645433,0.180016975,0.093883112,-0.04209477,-0.17268301,-0.093214947,-0.037058273,0.097150889,0.083720014,-0.269558602,-0.041530365,0.506512634,0.485985359,-0.829182674,-0.262845754,0.123819622,1.137703183,1.981323286,1.54914098,1.7511257,2.252306585,1.335137048,1.415651868,1.947348874,1.334014176,1.925887894,2.375525094,1.191110507,1.298578705,3.00791006,2.784781035,1.330574816,1.530740539,1.301179093,1.333581439,1.843461952
0.052508476,0.321250378,-0.164140953,-0.110822841,0.104447123,0.100145567,-0.029382259,-0.339311712,0.508155343,-0.156791149,-0.283205062,0.0837734,0.170290003,-0.160552104,-0.200166612,-0.060497982,0.06678769,0.257977821,-0.034541338,-0.12592379,0.97452603,1.840885234,1.151274266,1.419449926,2.543916624,1.218422451,1.609358345,2.284841581,1.792672746,1.674470371,1.530675602,1.301664748,1.183327079,1.89098415,2.672965719,0.665660996,0.844932013,4.36128271,1.628453251,1.388729184
0.372716241,0.509976585,0.10747173,-0.06991155,-0.758694161,0.732051089,0.453271581,-0.350867989,-0.085415002,-0.022339122,-0.000528297,0.504274505,0.375729278,-0.487669439,-0.463601921,0.288838499,0.245444607,-0.959480846,-0.395972228,0.004706439,1.360231766,3.067537381,1.520162291,1.701298933,0.598017911,2.019530339,2.091036753,1.116538206,0.829577532,3.21014711,2.897506128,2.261880311,1.673943613,1.985054363,0.895103557,0.899817252,0.733812622,0.508817789,0.863785837,1.961916295
0.54335795,0.157841211,0.023506155,-0.007289596,-0.393285802,0.291671211,0.361131562,-0.15304847,-0.202877566,-0.102920733,-0.065052786,0.291974116,0.153946137,-0.414283576,-0.254459199,0.436580307,0.298999477,-0.823315868,-0.278518981,0.136044451,2.679948183,1.84134322,1.409939363,3.112016586,1.133244479,1.190903949,2.531087049,3.242018334,0.890467346,2.742103111,2.472695928,1.667167065,1.463660842,1.444534128,0.929004097,1.098831689,1.39842055,0.817500423,1.520581138,2.247777015
